"county","period","Deficiency","Cases"
"Turkana","2022-03-27","diarrhoea_cases",7827
"Turkana","2022-03-27","stunted_child",1031
"Turkana","2022-05-01","total_dewormed",54606
"Turkana","2022-05-01","underweight_child",4940
"Turkana","2022-05-01","acute_malnutrition",591
"Turkana","2022-05-01","diarrhoea_cases",13063
"Turkana","2022-05-01","stunted_child",1412
"Turkana","2022-05-29","total_dewormed",25880
"Turkana","2022-05-29","underweight_child",7029
"Turkana","2022-05-29","acute_malnutrition",446
"Turkana","2022-05-29","diarrhoea_cases",9960
"Turkana","2022-05-29","stunted_child",2142
"Turkana","2022-06-26","total_dewormed",9820
"Turkana","2022-06-26","underweight_child",6328
"Turkana","2022-06-26","acute_malnutrition",530
"Turkana","2022-06-26","diarrhoea_cases",7686
"Turkana","2022-06-26","stunted_child",1853
"Turkana","2022-07-31","total_dewormed",10434
"Turkana","2022-07-31","underweight_child",5654
"Turkana","2022-07-31","acute_malnutrition",27
"Turkana","2022-07-31","diarrhoea_cases",6843
"Turkana","2022-07-31","stunted_child",1547
"Turkana","2022-08-28","total_dewormed",9244
"Turkana","2022-08-28","underweight_child",7201
"Turkana","2022-08-28","acute_malnutrition",315
"Turkana","2022-08-28","diarrhoea_cases",7629
"Turkana","2022-08-28","stunted_child",2327
"Turkana","2022-09-25","total_dewormed",10645
"Turkana","2022-09-25","underweight_child",8363
"Turkana","2022-09-25","acute_malnutrition",458
"Turkana","2022-09-25","diarrhoea_cases",5964
"Turkana","2022-09-25","stunted_child",2657
"Turkana","2022-10-30","total_dewormed",62519
"Turkana","2022-10-30","underweight_child",9814
"Turkana","2022-10-30","acute_malnutrition",608
"Turkana","2022-10-30","diarrhoea_cases",6526
"Turkana","2022-10-30","stunted_child",2155
"Turkana","2022-11-27","total_dewormed",38896
"Turkana","2022-11-27","underweight_child",7846
"Turkana","2022-11-27","acute_malnutrition",226
"Turkana","2022-11-27","diarrhoea_cases",6656
"Turkana","2022-11-27","stunted_child",2348
"Turkana","2020-12-27","total_dewormed",7529
"Turkana","2020-12-27","underweight_child",2635
"Turkana","2020-12-27","acute_malnutrition",79
"Turkana","2020-12-27","diarrhoea_cases",5409
"Turkana","2020-12-27","stunted_child",525
"Turkana","2021-01-31","total_dewormed",8635
"Turkana","2021-01-31","underweight_child",2889
"Turkana","2021-01-31","acute_malnutrition",150
"Turkana","2021-01-31","diarrhoea_cases",6372
"Turkana","2021-01-31","stunted_child",498
"Turkana","2021-02-28","total_dewormed",16440
"Turkana","2021-02-28","underweight_child",3079
"Turkana","2021-02-28","acute_malnutrition",92
"Turkana","2021-02-28","diarrhoea_cases",6862
"Turkana","2021-02-28","stunted_child",738
"Turkana","2021-03-28","total_dewormed",15382
"Turkana","2021-03-28","underweight_child",3169
"Turkana","2021-03-28","acute_malnutrition",337
"Turkana","2021-03-28","diarrhoea_cases",7586
"Turkana","2021-03-28","stunted_child",608
"Turkana","2021-04-25","total_dewormed",37504
"Turkana","2021-04-25","underweight_child",3040
"Turkana","2021-04-25","acute_malnutrition",167
"Turkana","2021-04-25","diarrhoea_cases",8708
"Turkana","2021-04-25","stunted_child",660
"Turkana","2021-05-30","total_dewormed",10137
"Turkana","2021-05-30","underweight_child",2788
"Turkana","2021-05-30","acute_malnutrition",182
"Turkana","2021-05-30","diarrhoea_cases",6518
"Turkana","2021-05-30","stunted_child",657
"Turkana","2021-06-27","total_dewormed",7780
"Turkana","2021-06-27","underweight_child",2636
"Turkana","2021-06-27","acute_malnutrition",237
"Turkana","2021-06-27","diarrhoea_cases",5901
"Turkana","2021-06-27","stunted_child",779
"Turkana","2021-08-01","total_dewormed",6836
"Turkana","2021-08-01","underweight_child",3017
"Turkana","2021-08-01","acute_malnutrition",115
"Turkana","2021-08-01","diarrhoea_cases",6265
"Turkana","2021-08-01","stunted_child",706
"Turkana","2021-08-29","total_dewormed",9208
"Turkana","2021-08-29","underweight_child",4785
"Turkana","2021-08-29","acute_malnutrition",207
"Turkana","2021-08-29","diarrhoea_cases",5840
"Turkana","2021-08-29","stunted_child",841
"Turkana","2021-09-26","total_dewormed",14275
"Turkana","2021-09-26","underweight_child",3588
"Turkana","2021-09-26","acute_malnutrition",268
"Turkana","2021-09-26","diarrhoea_cases",5671
"Turkana","2021-09-26","stunted_child",680
"Turkana","2021-10-31","total_dewormed",21615
"Turkana","2021-10-31","underweight_child",3213
"Turkana","2021-10-31","acute_malnutrition",92
"Turkana","2021-10-31","diarrhoea_cases",4966
"Turkana","2021-10-31","stunted_child",1014
"Turkana","2021-11-28","total_dewormed",8535
"Turkana","2021-11-28","underweight_child",2579
"Turkana","2021-11-28","acute_malnutrition",233
"Turkana","2021-11-28","diarrhoea_cases",4449
"Turkana","2021-11-28","stunted_child",816
"Uasin Gishu","2023-01-01","total_dewormed",7878
"Uasin Gishu","2023-01-01","underweight_child",928
"Uasin Gishu","2023-01-01","acute_malnutrition",1
"Uasin Gishu","2023-01-01","diarrhoea_cases",6155
"Uasin Gishu","2023-01-01","stunted_child",268
"Uasin Gishu","2023-01-29","total_dewormed",7510
"Uasin Gishu","2023-01-29","underweight_child",1243
"Uasin Gishu","2023-01-29","acute_malnutrition",288
"Uasin Gishu","2023-01-29","diarrhoea_cases",8600
"Uasin Gishu","2023-01-29","stunted_child",496
"Uasin Gishu","2023-02-26","total_dewormed",9523
"Uasin Gishu","2023-02-26","underweight_child",1418
"Uasin Gishu","2023-02-26","acute_malnutrition",288
"Uasin Gishu","2023-02-26","diarrhoea_cases",8732
"Uasin Gishu","2023-02-26","stunted_child",582
"Uasin Gishu","2023-03-26","total_dewormed",8816
"Uasin Gishu","2023-03-26","underweight_child",1026
"Uasin Gishu","2023-03-26","acute_malnutrition",78.2
"Uasin Gishu","2023-03-26","diarrhoea_cases",4629
"Uasin Gishu","2023-03-26","stunted_child",252
"Uasin Gishu","2023-04-30","total_dewormed",78164
"Uasin Gishu","2023-04-30","underweight_child",1202
"Uasin Gishu","2023-04-30","acute_malnutrition",166
"Uasin Gishu","2023-04-30","diarrhoea_cases",5332
"Uasin Gishu","2023-04-30","stunted_child",965
"Uasin Gishu","2023-05-28","total_dewormed",14550
"Uasin Gishu","2023-05-28","underweight_child",1144
"Uasin Gishu","2023-05-28","acute_malnutrition",152.4
"Uasin Gishu","2023-05-28","diarrhoea_cases",4729
"Uasin Gishu","2023-05-28","stunted_child",221
"Uasin Gishu","2021-12-26","total_dewormed",4907
"Uasin Gishu","2021-12-26","underweight_child",722
"Uasin Gishu","2021-12-26","acute_malnutrition",33.2
"Uasin Gishu","2021-12-26","diarrhoea_cases",4126
"Uasin Gishu","2021-12-26","stunted_child",1054
"Uasin Gishu","2022-01-30","total_dewormed",7299
"Uasin Gishu","2022-01-30","underweight_child",824
"Uasin Gishu","2022-01-30","acute_malnutrition",47.2
"Uasin Gishu","2022-01-30","diarrhoea_cases",4231
"Uasin Gishu","2022-01-30","stunted_child",408
"Uasin Gishu","2022-02-27","total_dewormed",5558
"Uasin Gishu","2022-02-27","underweight_child",1119
"Uasin Gishu","2022-02-27","acute_malnutrition",136.6
"Uasin Gishu","2022-02-27","diarrhoea_cases",6191
"Uasin Gishu","2022-02-27","stunted_child",432
"Uasin Gishu","2022-03-27","total_dewormed",4596
"Uasin Gishu","2022-03-27","underweight_child",758
"Uasin Gishu","2022-03-27","acute_malnutrition",76
"Uasin Gishu","2022-03-27","diarrhoea_cases",5356
"Uasin Gishu","2022-03-27","stunted_child",365
"Uasin Gishu","2022-05-01","total_dewormed",7485
"Uasin Gishu","2022-05-01","underweight_child",991
"Uasin Gishu","2022-05-01","acute_malnutrition",49.6
"Uasin Gishu","2022-05-01","diarrhoea_cases",5043
"Uasin Gishu","2022-05-01","stunted_child",457
"Uasin Gishu","2022-05-29","total_dewormed",114473
"Uasin Gishu","2022-05-29","underweight_child",914
"Uasin Gishu","2022-05-29","acute_malnutrition",161.2
"Uasin Gishu","2022-05-29","diarrhoea_cases",9820
"Uasin Gishu","2022-05-29","stunted_child",358
"Uasin Gishu","2022-06-26","total_dewormed",6783
"Uasin Gishu","2022-06-26","underweight_child",940
"Uasin Gishu","2022-06-26","acute_malnutrition",42.6
"Uasin Gishu","2022-06-26","diarrhoea_cases",4224
"Uasin Gishu","2022-06-26","stunted_child",557
"Uasin Gishu","2022-07-31","total_dewormed",5845
"Uasin Gishu","2022-07-31","underweight_child",1306
"Uasin Gishu","2022-07-31","acute_malnutrition",23
"Uasin Gishu","2022-07-31","diarrhoea_cases",3157
"Uasin Gishu","2022-07-31","stunted_child",787
"Uasin Gishu","2022-08-28","total_dewormed",7223
"Uasin Gishu","2022-08-28","underweight_child",1318
"Uasin Gishu","2022-08-28","acute_malnutrition",76
"Uasin Gishu","2022-08-28","diarrhoea_cases",3459
"Uasin Gishu","2022-08-28","stunted_child",597
"Uasin Gishu","2022-09-25","total_dewormed",40781
"Uasin Gishu","2022-09-25","underweight_child",1608
"Uasin Gishu","2022-09-25","acute_malnutrition",183.2
"Uasin Gishu","2022-09-25","diarrhoea_cases",3567
"Uasin Gishu","2022-09-25","stunted_child",635
"Uasin Gishu","2022-10-30","total_dewormed",53766
"Uasin Gishu","2022-10-30","underweight_child",1222
"Uasin Gishu","2022-10-30","acute_malnutrition",140.6
"Uasin Gishu","2022-10-30","diarrhoea_cases",3933
"Uasin Gishu","2022-10-30","stunted_child",368
"Uasin Gishu","2022-11-27","total_dewormed",8624
"Uasin Gishu","2022-11-27","underweight_child",1370
"Uasin Gishu","2022-11-27","acute_malnutrition",57
"Uasin Gishu","2022-11-27","diarrhoea_cases",4377
"Uasin Gishu","2022-11-27","stunted_child",497
"Uasin Gishu","2020-12-27","total_dewormed",2660
"Uasin Gishu","2020-12-27","underweight_child",498
"Uasin Gishu","2020-12-27","acute_malnutrition",37.6
"Uasin Gishu","2020-12-27","diarrhoea_cases",3859
"Uasin Gishu","2020-12-27","stunted_child",340
"Uasin Gishu","2021-01-31","total_dewormed",6270
"Uasin Gishu","2021-01-31","underweight_child",810
"Uasin Gishu","2021-01-31","acute_malnutrition",74
"Uasin Gishu","2021-01-31","diarrhoea_cases",5442
"Uasin Gishu","2021-01-31","stunted_child",486
"Uasin Gishu","2021-02-28","total_dewormed",7092
"Uasin Gishu","2021-02-28","underweight_child",960
"Uasin Gishu","2021-02-28","acute_malnutrition",121.6
"Uasin Gishu","2021-02-28","diarrhoea_cases",6813
"Uasin Gishu","2021-02-28","stunted_child",1130
"Uasin Gishu","2021-03-28","total_dewormed",4935
"Uasin Gishu","2021-03-28","underweight_child",842
"Uasin Gishu","2021-03-28","acute_malnutrition",1
"Uasin Gishu","2021-03-28","diarrhoea_cases",5115
"Uasin Gishu","2021-03-28","stunted_child",968
"Uasin Gishu","2021-04-25","total_dewormed",70708
"Uasin Gishu","2021-04-25","underweight_child",804
"Uasin Gishu","2021-04-25","acute_malnutrition",139
"Uasin Gishu","2021-04-25","diarrhoea_cases",6443
"Uasin Gishu","2021-04-25","stunted_child",348
"Uasin Gishu","2021-05-30","total_dewormed",8560
"Uasin Gishu","2021-05-30","underweight_child",939
"Uasin Gishu","2021-05-30","acute_malnutrition",81.6
"Uasin Gishu","2021-05-30","diarrhoea_cases",6029
"Uasin Gishu","2021-05-30","stunted_child",557
"Uasin Gishu","2021-06-27","total_dewormed",5422
"Uasin Gishu","2021-06-27","underweight_child",773
"Uasin Gishu","2021-06-27","acute_malnutrition",32.4
"Uasin Gishu","2021-06-27","diarrhoea_cases",4397
"Uasin Gishu","2021-06-27","stunted_child",515
"Uasin Gishu","2021-08-01","total_dewormed",4975
"Uasin Gishu","2021-08-01","underweight_child",855
"Uasin Gishu","2021-08-01","acute_malnutrition",30
"Uasin Gishu","2021-08-01","diarrhoea_cases",4132
"Uasin Gishu","2021-08-01","stunted_child",330
"Uasin Gishu","2021-08-29","total_dewormed",5917
"Uasin Gishu","2021-08-29","underweight_child",866
"Uasin Gishu","2021-08-29","acute_malnutrition",44.4
"Uasin Gishu","2021-08-29","diarrhoea_cases",3600
"Uasin Gishu","2021-08-29","stunted_child",341
"Uasin Gishu","2021-09-26","total_dewormed",4808
"Uasin Gishu","2021-09-26","underweight_child",917
"Uasin Gishu","2021-09-26","acute_malnutrition",59.8
"Uasin Gishu","2021-09-26","diarrhoea_cases",3338
"Uasin Gishu","2021-09-26","stunted_child",546
"Uasin Gishu","2021-10-31","total_dewormed",86925
"Uasin Gishu","2021-10-31","underweight_child",1114
"Uasin Gishu","2021-10-31","acute_malnutrition",53.8
"Uasin Gishu","2021-10-31","diarrhoea_cases",3931
"Uasin Gishu","2021-10-31","stunted_child",329
"Uasin Gishu","2021-11-28","total_dewormed",33503
"Uasin Gishu","2021-11-28","underweight_child",593
"Uasin Gishu","2021-11-28","acute_malnutrition",24
"Uasin Gishu","2021-11-28","diarrhoea_cases",4068
"Uasin Gishu","2021-11-28","stunted_child",453
"Vihiga","2023-01-01","total_dewormed",2576
"Vihiga","2023-01-01","underweight_child",484
"Vihiga","2023-01-01","acute_malnutrition",28
"Vihiga","2023-01-01","diarrhoea_cases",906
"Vihiga","2023-01-01","stunted_child",324
"Vihiga","2023-01-29","total_dewormed",2686
"Vihiga","2023-01-29","underweight_child",519
"Vihiga","2023-01-29","acute_malnutrition",33
"Vihiga","2023-01-29","diarrhoea_cases",1531
"Vihiga","2023-01-29","stunted_child",355
"Vihiga","2023-02-26","total_dewormed",2885
"Vihiga","2023-02-26","underweight_child",482
"Vihiga","2023-02-26","acute_malnutrition",33
"Vihiga","2023-02-26","diarrhoea_cases",1323
"Vihiga","2023-02-26","stunted_child",249
"Vihiga","2023-03-26","total_dewormed",2395
"Vihiga","2023-03-26","underweight_child",442
"Vihiga","2023-03-26","acute_malnutrition",22
"Vihiga","2023-03-26","diarrhoea_cases",610
"Vihiga","2023-03-26","stunted_child",212
"Vihiga","2023-04-30","total_dewormed",3849
"Vihiga","2023-04-30","underweight_child",637
"Vihiga","2023-04-30","acute_malnutrition",28
"Vihiga","2023-04-30","diarrhoea_cases",1028
"Vihiga","2023-04-30","stunted_child",468
"Vihiga","2023-05-28","total_dewormed",3452
"Vihiga","2023-05-28","underweight_child",640
"Vihiga","2023-05-28","acute_malnutrition",46
"Vihiga","2023-05-28","diarrhoea_cases",1068
"Vihiga","2023-05-28","stunted_child",340
"Vihiga","2021-12-26","total_dewormed",2296
"Vihiga","2021-12-26","underweight_child",553
"Vihiga","2021-12-26","acute_malnutrition",14
"Vihiga","2021-12-26","diarrhoea_cases",960
"Vihiga","2021-12-26","stunted_child",280
"Vihiga","2022-01-30","total_dewormed",2022
"Vihiga","2022-01-30","underweight_child",430
"Vihiga","2022-01-30","acute_malnutrition",22
"Vihiga","2022-01-30","diarrhoea_cases",980
"Vihiga","2022-01-30","stunted_child",227
"Vihiga","2022-02-27","total_dewormed",2569
"Vihiga","2022-02-27","underweight_child",494
"Vihiga","2022-02-27","acute_malnutrition",28
"Vihiga","2022-02-27","diarrhoea_cases",1122
"Vihiga","2022-02-27","stunted_child",189
"Vihiga","2022-03-27","total_dewormed",2910
"Vihiga","2022-03-27","underweight_child",402
"Vihiga","2022-03-27","acute_malnutrition",10
"Vihiga","2022-03-27","diarrhoea_cases",966
"Vihiga","2022-03-27","stunted_child",489
"Vihiga","2022-05-01","total_dewormed",2922
"Vihiga","2022-05-01","underweight_child",516
"Vihiga","2022-05-01","acute_malnutrition",20
"Vihiga","2022-05-01","diarrhoea_cases",891
"Vihiga","2022-05-01","stunted_child",449
"Vihiga","2022-05-29","total_dewormed",4561
"Vihiga","2022-05-29","underweight_child",530
"Vihiga","2022-05-29","acute_malnutrition",34
"Vihiga","2022-05-29","diarrhoea_cases",938
"Vihiga","2022-05-29","stunted_child",294
"Vihiga","2022-06-26","total_dewormed",3042
"Vihiga","2022-06-26","underweight_child",581
"Vihiga","2022-06-26","acute_malnutrition",33
"Vihiga","2022-06-26","diarrhoea_cases",729
"Vihiga","2022-06-26","stunted_child",316
"Vihiga","2022-07-31","total_dewormed",2486
"Vihiga","2022-07-31","underweight_child",487
"Vihiga","2022-07-31","acute_malnutrition",28
"Vihiga","2022-07-31","diarrhoea_cases",655
"Vihiga","2022-07-31","stunted_child",398
"Vihiga","2022-08-28","total_dewormed",3229
"Vihiga","2022-08-28","underweight_child",542
"Vihiga","2022-08-28","acute_malnutrition",45
"Vihiga","2022-08-28","diarrhoea_cases",634
"Vihiga","2022-08-28","stunted_child",614
"Vihiga","2022-09-25","total_dewormed",2887
"Vihiga","2022-09-25","underweight_child",430
"Vihiga","2022-09-25","acute_malnutrition",18
"Vihiga","2022-09-25","diarrhoea_cases",715
"Vihiga","2022-09-25","stunted_child",467
"Vihiga","2022-10-30","total_dewormed",3182
"Vihiga","2022-10-30","underweight_child",475
"Vihiga","2022-10-30","acute_malnutrition",33
"Vihiga","2022-10-30","diarrhoea_cases",573
"Vihiga","2022-10-30","stunted_child",270
"Vihiga","2022-11-27","total_dewormed",5770
"Vihiga","2022-11-27","underweight_child",462
"Vihiga","2022-11-27","acute_malnutrition",21
"Vihiga","2022-11-27","diarrhoea_cases",505
"Vihiga","2022-11-27","stunted_child",441
"Vihiga","2020-12-27","total_dewormed",1254
"Vihiga","2020-12-27","underweight_child",61
"Vihiga","2020-12-27","acute_malnutrition",18
"Vihiga","2020-12-27","diarrhoea_cases",198
"Vihiga","2020-12-27","stunted_child",89
"Vihiga","2021-01-31","total_dewormed",1074
"Vihiga","2021-01-31","underweight_child",120
"Vihiga","2021-01-31","acute_malnutrition",29
"Vihiga","2021-01-31","diarrhoea_cases",247
"Vihiga","2021-01-31","stunted_child",69
"Vihiga","2021-02-28","total_dewormed",2865
"Vihiga","2021-02-28","underweight_child",492
"Vihiga","2021-02-28","acute_malnutrition",28
"Vihiga","2021-02-28","diarrhoea_cases",816
"Vihiga","2021-02-28","stunted_child",192
"Vihiga","2021-03-28","total_dewormed",2349
"Vihiga","2021-03-28","underweight_child",374
"Vihiga","2021-03-28","acute_malnutrition",29
"Vihiga","2021-03-28","diarrhoea_cases",563
"Vihiga","2021-03-28","stunted_child",216
"Vihiga","2021-04-25","total_dewormed",2361
"Vihiga","2021-04-25","underweight_child",311
"Vihiga","2021-04-25","acute_malnutrition",29
"Vihiga","2021-04-25","diarrhoea_cases",644
"Vihiga","2021-04-25","stunted_child",199
"Vihiga","2021-05-30","total_dewormed",2160
"Vihiga","2021-05-30","underweight_child",345
"Vihiga","2021-05-30","acute_malnutrition",21
"Vihiga","2021-05-30","diarrhoea_cases",631
"Vihiga","2021-05-30","stunted_child",219
"Vihiga","2021-06-27","total_dewormed",1579
"Vihiga","2021-06-27","underweight_child",281
"Vihiga","2021-06-27","acute_malnutrition",32
"Vihiga","2021-06-27","diarrhoea_cases",635
"Vihiga","2021-06-27","stunted_child",188
"Vihiga","2021-08-01","total_dewormed",2862
"Vihiga","2021-08-01","underweight_child",432
"Vihiga","2021-08-01","acute_malnutrition",25
"Vihiga","2021-08-01","diarrhoea_cases",653
"Vihiga","2021-08-01","stunted_child",119
"Vihiga","2021-08-29","total_dewormed",3033
"Vihiga","2021-08-29","underweight_child",371
"Vihiga","2021-08-29","acute_malnutrition",38
"Vihiga","2021-08-29","diarrhoea_cases",668
"Vihiga","2021-08-29","stunted_child",417
"Vihiga","2021-09-26","total_dewormed",3100
"Vihiga","2021-09-26","underweight_child",352
"Vihiga","2021-09-26","acute_malnutrition",49
"Vihiga","2021-09-26","diarrhoea_cases",593
"Vihiga","2021-09-26","stunted_child",194
"Vihiga","2021-10-31","total_dewormed",2815
"Vihiga","2021-10-31","underweight_child",450
"Vihiga","2021-10-31","acute_malnutrition",34
"Vihiga","2021-10-31","diarrhoea_cases",781
"Vihiga","2021-10-31","stunted_child",414
"Vihiga","2021-11-28","total_dewormed",3054
"Vihiga","2021-11-28","underweight_child",423
"Vihiga","2021-11-28","acute_malnutrition",9
"Vihiga","2021-11-28","diarrhoea_cases",749
"Vihiga","2021-11-28","stunted_child",223
"Wajir","2023-01-01","total_dewormed",6337
"Wajir","2023-01-01","underweight_child",1797
"Wajir","2023-01-01","acute_malnutrition",940
"Wajir","2023-01-01","diarrhoea_cases",4250
"Wajir","2023-01-01","stunted_child",62
"Wajir","2023-01-29","total_dewormed",6602
"Wajir","2023-01-29","underweight_child",2377
"Wajir","2023-01-29","acute_malnutrition",1563
"Wajir","2023-01-29","diarrhoea_cases",2940
"Wajir","2023-01-29","stunted_child",272
"Wajir","2023-02-26","total_dewormed",9789
"Wajir","2023-02-26","underweight_child",3362
"Wajir","2023-02-26","acute_malnutrition",3017
"Wajir","2023-02-26","diarrhoea_cases",3012
"Wajir","2023-02-26","stunted_child",349
"Wajir","2023-03-26","total_dewormed",6890
"Wajir","2023-03-26","underweight_child",2050
"Wajir","2023-03-26","acute_malnutrition",1030
"Wajir","2023-03-26","diarrhoea_cases",5566
"Wajir","2023-03-26","stunted_child",498
"Wajir","2023-04-30","total_dewormed",42145
"Wajir","2023-04-30","underweight_child",4060
"Wajir","2023-04-30","acute_malnutrition",1490
"Wajir","2023-04-30","diarrhoea_cases",6277
"Wajir","2023-04-30","stunted_child",235
"Wajir","2023-05-28","total_dewormed",6417
"Wajir","2023-05-28","underweight_child",2295
"Wajir","2023-05-28","acute_malnutrition",1835
"Wajir","2023-05-28","diarrhoea_cases",3202
"Wajir","2023-05-28","stunted_child",240
"Wajir","2021-12-26","total_dewormed",6397
"Wajir","2021-12-26","underweight_child",1122
"Wajir","2021-12-26","acute_malnutrition",548
"Wajir","2021-12-26","diarrhoea_cases",3918
"Wajir","2021-12-26","stunted_child",168
"Wajir","2022-01-30","total_dewormed",9092
"Wajir","2022-01-30","underweight_child",3122
"Wajir","2022-01-30","acute_malnutrition",2697
"Wajir","2022-01-30","diarrhoea_cases",3064
"Wajir","2022-01-30","stunted_child",386
"Wajir","2022-02-27","total_dewormed",6617
"Wajir","2022-02-27","underweight_child",1740
"Wajir","2022-02-27","acute_malnutrition",949
"Wajir","2022-02-27","diarrhoea_cases",2694
"Wajir","2022-02-27","stunted_child",565
"Wajir","2022-03-27","total_dewormed",5694
"Wajir","2022-03-27","underweight_child",1399
"Wajir","2022-03-27","acute_malnutrition",567
"Wajir","2022-03-27","diarrhoea_cases",2452
"Wajir","2022-03-27","stunted_child",81
"Wajir","2022-05-01","total_dewormed",9242
"Wajir","2022-05-01","underweight_child",1965
"Wajir","2022-05-01","acute_malnutrition",1074
"Wajir","2022-05-01","diarrhoea_cases",3724
"Wajir","2022-05-01","stunted_child",581.6
"Wajir","2022-05-29","total_dewormed",10872
"Wajir","2022-05-29","underweight_child",1964
"Wajir","2022-05-29","acute_malnutrition",2377
"Wajir","2022-05-29","diarrhoea_cases",3909
"Wajir","2022-05-29","stunted_child",651.8
"Wajir","2022-06-26","total_dewormed",6214
"Wajir","2022-06-26","underweight_child",1234
"Wajir","2022-06-26","acute_malnutrition",664
"Wajir","2022-06-26","diarrhoea_cases",2271
"Wajir","2022-06-26","stunted_child",131
"Wajir","2022-07-31","total_dewormed",6769
"Wajir","2022-07-31","underweight_child",1412
"Wajir","2022-07-31","acute_malnutrition",667
"Wajir","2022-07-31","diarrhoea_cases",2890
"Wajir","2022-07-31","stunted_child",146
"Wajir","2022-08-28","total_dewormed",7386
"Wajir","2022-08-28","underweight_child",2345
"Wajir","2022-08-28","acute_malnutrition",2004
"Wajir","2022-08-28","diarrhoea_cases",2968
"Wajir","2022-08-28","stunted_child",225
"Wajir","2022-09-25","total_dewormed",33469
"Wajir","2022-09-25","underweight_child",4287
"Wajir","2022-09-25","acute_malnutrition",4123
"Wajir","2022-09-25","diarrhoea_cases",2966
"Wajir","2022-09-25","stunted_child",125
"Wajir","2022-10-30","total_dewormed",8714
"Wajir","2022-10-30","underweight_child",2409
"Wajir","2022-10-30","acute_malnutrition",1804
"Wajir","2022-10-30","diarrhoea_cases",3696
"Wajir","2022-10-30","stunted_child",223
"Wajir","2022-11-27","total_dewormed",13620
"Wajir","2022-11-27","underweight_child",2382
"Wajir","2022-11-27","acute_malnutrition",1448
"Wajir","2022-11-27","diarrhoea_cases",5212
"Wajir","2022-11-27","stunted_child",345
"Wajir","2020-12-27","total_dewormed",5854
"Wajir","2020-12-27","underweight_child",1114
"Wajir","2020-12-27","acute_malnutrition",354
"Wajir","2020-12-27","diarrhoea_cases",2146
"Wajir","2020-12-27","stunted_child",447
"Wajir","2021-01-31","total_dewormed",7706
"Wajir","2021-01-31","underweight_child",992
"Wajir","2021-01-31","acute_malnutrition",580
"Wajir","2021-01-31","diarrhoea_cases",1969
"Wajir","2021-01-31","stunted_child",366
"Wajir","2021-02-28","total_dewormed",6749
"Wajir","2021-02-28","underweight_child",961
"Wajir","2021-02-28","acute_malnutrition",539
"Wajir","2021-02-28","diarrhoea_cases",2346
"Wajir","2021-02-28","stunted_child",212
"Wajir","2021-03-28","total_dewormed",9840
"Wajir","2021-03-28","underweight_child",1236
"Wajir","2021-03-28","acute_malnutrition",584
"Wajir","2021-03-28","diarrhoea_cases",2610
"Wajir","2021-03-28","stunted_child",433
"Wajir","2021-04-25","total_dewormed",5875
"Wajir","2021-04-25","underweight_child",985
"Wajir","2021-04-25","acute_malnutrition",139
"Wajir","2021-04-25","diarrhoea_cases",2960
"Wajir","2021-04-25","stunted_child",408
"Wajir","2021-05-30","total_dewormed",9815
"Wajir","2021-05-30","underweight_child",1008
"Wajir","2021-05-30","acute_malnutrition",242
"Wajir","2021-05-30","diarrhoea_cases",2453
"Wajir","2021-05-30","stunted_child",453
"Wajir","2021-06-27","total_dewormed",5776
"Wajir","2021-06-27","underweight_child",995
"Wajir","2021-06-27","acute_malnutrition",383
"Wajir","2021-06-27","diarrhoea_cases",2054
"Wajir","2021-06-27","stunted_child",264
"Wajir","2021-08-01","total_dewormed",6742
"Wajir","2021-08-01","underweight_child",1557
"Wajir","2021-08-01","acute_malnutrition",362
"Wajir","2021-08-01","diarrhoea_cases",2222
"Wajir","2021-08-01","stunted_child",667
"Wajir","2021-08-29","total_dewormed",5772
"Wajir","2021-08-29","underweight_child",1182
"Wajir","2021-08-29","acute_malnutrition",214
"Wajir","2021-08-29","diarrhoea_cases",2349
"Wajir","2021-08-29","stunted_child",517
"Wajir","2021-09-26","total_dewormed",5922
"Wajir","2021-09-26","underweight_child",1605
"Wajir","2021-09-26","acute_malnutrition",551
"Wajir","2021-09-26","diarrhoea_cases",2443
"Wajir","2021-09-26","stunted_child",472
"Wajir","2021-10-31","total_dewormed",6467
"Wajir","2021-10-31","underweight_child",1386
"Wajir","2021-10-31","acute_malnutrition",683
"Wajir","2021-10-31","diarrhoea_cases",2435
"Wajir","2021-10-31","stunted_child",267
"Wajir","2021-11-28","total_dewormed",13522
"Wajir","2021-11-28","underweight_child",1223
"Wajir","2021-11-28","acute_malnutrition",432
"Wajir","2021-11-28","diarrhoea_cases",3922
"Wajir","2021-11-28","stunted_child",273
"West Pokot","2023-01-01","total_dewormed",4820
"West Pokot","2023-01-01","underweight_child",1241
"West Pokot","2023-01-01","acute_malnutrition",36
"West Pokot","2023-01-01","diarrhoea_cases",3010
"West Pokot","2023-01-01","stunted_child",314
"West Pokot","2023-01-29","total_dewormed",8296
"West Pokot","2023-01-29","underweight_child",2471
"West Pokot","2023-01-29","acute_malnutrition",49
"West Pokot","2023-01-29","diarrhoea_cases",3418
"West Pokot","2023-01-29","stunted_child",831
"West Pokot","2023-02-26","total_dewormed",4229
"West Pokot","2023-02-26","underweight_child",1159
"West Pokot","2023-02-26","acute_malnutrition",73
"West Pokot","2023-02-26","diarrhoea_cases",2837
"West Pokot","2023-02-26","stunted_child",543
"West Pokot","2023-03-26","total_dewormed",6336
"West Pokot","2023-03-26","underweight_child",988
"West Pokot","2023-03-26","acute_malnutrition",34
